id,probabilidad,decil
54039,0.0016351812565142732,2
54040,0.004898115139430068,3
54041,0.012263517650336871,4
54042,0.0009789130845051707,1
54043,0.023409171693139635,5
54044,0.06719707947126632,8
54045,0.02637369641418571,6
54046,0.026309511259219445,5
54047,0.030060477091615252,6
54048,0.09470146751338669,9
54049,0.06161721874490648,7
54050,0.0015081963525191186,2
54051,0.02271428671468658,4
54052,0.02666494850406596,6
54053,0.09737634688083795,10
54055,0.030060477091615252,6
54056,0.024022699694546717,5
54057,0.0010120624443769484,1
54058,0.1036084296843999,10
54060,0.06869218639459944,8
54062,0.026987132957543136,6
54063,0.003062811500429366,3
54064,0.09473950839197455,9
54065,0.11408192727568163,10
54066,0.001216455585946399,2
54067,0.09737634688083795,10
54068,0.06227794442831775,8
54069,0.005310902100651417,3
54071,0.027772135459381588,6
54072,0.022633845589101864,4
54073,0.06202844714649365,7
54074,0.022671380980265596,4
54075,0.06161721874490648,7
54076,0.0001947463768115942,1
54078,0.0006848866032779608,1
54079,0.09572263984532312,9
54080,0.0219130144415175,4
54082,0.0029581296848001488,3
54083,0.09370924992539115,9
54084,0.0259706050171385,5
54085,0.030060477091615252,6
54086,0.0002362219046172331,1
54087,0.0013300386288596705,2
54088,0.0021093916605905406,2
54089,0.022683719429494847,4
54090,0.012763984947265465,4
54091,0.0013300386288596705,2
54092,0.005036477777298784,3
54093,0.004698910278194756,3
54094,9.236427529110457e-05,1
54095,0.030060477091615252,6
54096,0.06211125568485443,7
54097,0.02620823578501745,5
54098,0.0,1
54099,0.0005670463976796486,1
54100,0.02666494850406596,6
54101,0.03044626519237781,7
54102,0.09516410467356497,9
54103,0.12228945081220834,10
54104,6.324900133155793e-05,1
54105,0.002223913877612174,2
54106,0.023409171693139635,5
54107,0.0009678011001093289,1
54108,0.0259706050171385,5
54109,0.09670705915812386,9
54110,0.02666494850406596,6
54111,0.0015081963525191186,2
54112,0.0025798272327887772,2
54113,0.07141579253420126,8
54114,0.005330580817277842,3
54115,0.06211125568485443,7
54116,0.06225706526655154,7
54117,0.030060477091615252,6
54118,0.016633513546529043,4
54119,0.09473950839197455,9
54120,0.004576974215548572,3
54121,0.030060477091615252,6
54122,0.0982604618818777,10
54123,0.06860417429249963,8
54124,0.09699005150896495,10
54125,0.022633845589101864,4
54126,0.06236734630173977,8
54128,0.000853015290338788,1
54129,0.0219130144415175,4
54131,0.026037522527837767,5
54132,0.0009789130845051707,1
54133,0.02319389315773452,4
54134,0.09470146751338669,9
54136,0.0009178057371815139,1
54137,0.0012385658703431743,2
54138,0.0,1
54139,0.029612808441107044,6
54140,0.022251078595000258,4
54141,0.09737634688083795,10
54142,0.02829616965350904,6
54143,0.06231480307874596,8
54144,0.002667489100083698,2
54145,0.02388477665953116,5
54146,0.09524435701503343,9
54147,0.02829616965350904,6
54148,0.02319389315773452,4
54150,0.0054472715134528185,3
54151,0.06202844714649365,7
54152,0.022742235790313103,4
54153,0.10340772679832622,10
54154,0.022742235790313103,4
54155,0.11408192727568163,10
54156,0.06245105167216417,8
54157,0.0621401800202866,7
54158,0.02618704022416981,5
54159,0.030060477091615252,6
54161,0.09473950839197455,9
54162,0.005310902100651417,3
54163,0.09483273096817456,9
54164,0.06165182177418405,7
54165,0.004576974215548572,3
54166,0.11408192727568163,10
54167,0.0027347006796426304,2
54168,0.026033112285071963,5
54169,0.0995831809571904,10
54170,0.11935889298302187,10
54171,0.022742235790313103,4
54172,0.02829616965350904,6
54173,0.06279194574636875,8
54174,0.004663192779956315,3
54175,0.06165182177418405,7
54176,0.027108586940172888,6
54177,0.030060477091615252,6
54178,0.06860417429249963,8
54179,0.02829616965350904,6
54180,0.006942110792211263,4
54181,0.04165399939575884,7
54182,0.024022699694546717,5
54183,0.06229923164519531,8
54184,0.09470146751338669,9
54185,0.0007814055944133035,1
54186,0.09470146751338669,9
54188,0.5750806403776303,10
54190,0.010375851670131353,4
54191,0.026130854975760353,5
54192,0.001983699843490451,2
54193,0.09737634688083795,10
54194,0.0025263130299058184,2
54195,0.02300382349742694,4
54196,0.003804909536843523,3
54197,0.026130854975760353,5
54198,0.030060477091615252,6
54199,0.09516410467356497,9
54200,0.0017168350886401216,2
54201,0.06202844714649365,7
54203,0.002223913877612174,2
54204,0.12228945081220834,10
54205,0.00092526904876758,1
54206,0.07193087246663443,8
54207,0.0219130144415175,4
54208,0.02829616965350904,6
54209,0.02630752253424134,5
54210,0.09483273096817456,9
54211,7.024224622863665e-05,1
54212,0.0005670463976796486,1
54214,0.07193087246663443,8
54215,0.02620823578501745,5
54217,0.06245105167216417,8
54218,0.0007241341307227632,1
54219,0.023436696850330313,5
54220,0.0259706050171385,5
54221,0.0,1
54222,0.0982604618818777,10
54223,0.0005695313817854382,1
54224,0.022793263291878602,4
54225,0.0034725846467604533,3
54226,0.06869218639459944,8
54227,0.0013130416170291854,2
54228,0.09679921626564157,9
54229,0.004885935783168314,3
54230,0.026130854975760353,5
54231,0.09688508050882738,10
54232,0.02300382349742694,4
54233,0.02620823578501745,5
54234,0.026437592405274116,6
54235,0.06453001543079559,8
54236,0.09572263984532312,9
54238,0.0005476015519846549,1
54239,0.09116175778817079,9
54240,0.09699005150896495,10
54241,0.02618704022416981,5
54242,0.06165182177418405,7
54244,0.06253734229687764,8
54245,0.0008504389034061699,1
54246,0.06202844714649365,7
54247,0.022671380980265596,4
54248,0.02618704022416981,5
54250,0.0010120624443769484,1
54251,0.09699005150896495,10
54252,0.001699999818091394,2
54253,0.09647473292468378,9
54254,0.004467466828744406,3
54255,0.0005670463976796486,1
54256,0.029612808441107044,6
54257,0.0995831809571904,10
54258,0.0621401800202866,7
54260,0.02554737840933535,5
54261,0.026437592405274116,6
54262,0.022251078595000258,4
54263,0.07193087246663443,8
54264,0.10285398652340742,10
54265,0.023409171693139635,5
54266,0.030060477091615252,6
54267,0.09116175778817079,9
54268,0.027772135459381588,6
54269,0.06225706526655154,7
54270,0.029612808441107044,6
54271,0.11935889298302187,10
54272,0.10285398652340742,10
54273,0.030060477091615252,6
54274,0.06141084599560007,7
54275,0.03044626519237781,7
54276,0.06253734229687764,8
54277,0.06227794442831775,8
54278,0.026311355968671082,5
54279,0.021961999230281585,4
54280,0.09737634688083795,10
54281,0.028189436709521544,6
54282,0.02620823578501745,5
54283,0.030060477091615252,6
54284,0.0017168350886401216,2
54285,0.06521258116084731,8
54286,7.024224622863665e-05,1
54287,0.09708109129360995,10
54288,0.0982604618818777,10
54290,0.005744114620451071,3
54291,0.005198832001936576,3
54292,0.12228945081220834,10
54293,0.0982604618818777,10
54294,0.030060477091615252,6
54295,0.09516410467356497,9
54296,0.06196383734326203,7
54297,0.026761115418390036,6
54298,0.09679921626564157,9
54299,0.028189436709521544,6
54301,0.0017168350886401216,2
54302,0.0009789130845051707,1
54304,0.004698910278194756,3
54305,0.022793263291878602,4
54306,0.0013049103668759637,2
54307,0.030060477091615252,6
54308,0.030060477091615252,6
54309,0.06719707947126632,8
54310,0.06229923164519531,8
54311,0.06869218639459944,8
54312,0.007719608155106797,4
54313,0.06860417429249963,8
54314,0.06208824489872932,7
54315,0.000971186748061522,1
54316,0.0005670463976796486,1
54319,0.030060477091615252,6
54321,0.023130978910231508,4
54322,0.0017168350886401216,2
54323,0.06869218639459944,8
54324,0.09737634688083795,10
54325,0.02461668134226331,5
54326,0.0621401800202866,7
54327,0.026033112285071963,5
54328,0.09524435701503343,9
54329,0.09737634688083795,10
54330,0.002223913877612174,2
54331,0.02706381925565915,6
54332,0.05221025249028274,7
54333,0.0054472715134528185,3
54334,0.09470704926407393,9
54335,0.09473950839197455,9
54336,0.033451656404880376,7
54337,0.013927864443584364,4
54338,0.0015795513664970805,2
54339,0.010293305380433833,4
54340,0.022793263291878602,4
54342,0.00026132699813337856,1
54343,0.09116175778817079,9
54344,0.026130854975760353,5
54345,0.09737634688083795,10
54346,0.0009941062281615385,1
54347,0.023409171693139635,5
54349,0.6128076078262964,10
54350,0.007605213518935822,4
54351,0.00020148489503328215,1
54352,0.02637369641418571,6
54353,0.0074716665689407505,4
54354,0.06202844714649365,7
54355,0.026037522527837767,5
54356,0.004393578060549833,3
54357,0.0259706050171385,5
54358,0.09470704926407393,9
54359,0.02630752253424134,5
54360,0.0074716665689407505,4
54362,0.0025263130299058184,2
54363,0.00029778842281855496,1
54364,0.02706381925565915,6
54365,0.06196383734326203,7
54367,0.004532771405426454,3
54368,0.02666494850406596,6
54369,0.02461668134226331,5
54370,0.0008833544931015003,1
54371,0.0029301620239903185,3
54372,0.004393578060549833,3
54373,0.07141579253420126,8
54374,0.09688508050882738,10
54376,0.06161721874490648,7
54377,0.019668714118567646,4
54378,0.026309511259219445,5
54379,0.010293305380433833,4
54380,0.022633845589101864,4
54381,0.06253734229687764,8
54382,0.0077552071875859815,4
54383,0.0621401800202866,7
54384,0.030060477091615252,6
54385,0.0011466983194044996,2
54386,0.06161721874490648,7
54387,0.06226415993401572,8
54388,0.02554737840933535,5
54389,0.0016441937920728387,2
54390,0.06225706526655154,7
54391,0.024022699694546717,5
54392,0.06453001543079559,8
54393,0.026033112285071963,5
54395,0.026366109338412023,5
54396,0.002740655406661302,2
54397,0.08435319070364818,9
54398,0.0011820982432337748,2
54399,0.02271428671468658,4
54400,0.03227123735459943,7
54401,0.6528803471369821,10
54402,0.06231480307874596,8
54404,0.026130854975760353,5
54406,0.0017168350886401216,2
54407,0.09679921626564157,9
54408,0.0007814055944133035,1
54409,0.0074716665689407505,4
54410,0.09470704926407393,9
54411,0.021961999230281585,4
54412,0.0009178057371815139,1
54413,0.00277347271158046,3
54414,0.02618687624100754,5
54415,0.026025516566969,5
54417,0.0007836552359085534,1
54418,0.022979659461686258,4
54419,0.005353608078208563,3
54420,0.030060477091615252,6
54421,0.001216455585946399,2
54422,0.010184616875825439,4
54423,0.0013700632458232105,2
54424,0.0621401800202866,7
54425,0.06225706526655154,7
54426,0.0074716665689407505,4
54427,0.09516410467356497,9
54428,0.026037522527837767,5
54430,0.023436696850330313,5
54431,0.022633845589101864,4
54432,0.5983690818203753,10
54433,0.00029778842281855496,1
54434,0.09470704926407393,9
54436,0.10340772679832622,10
54437,0.0,1
54438,0.06141084599560007,7
54439,0.030060477091615252,6
54440,0.02554737840933535,5
54441,0.0012385658703431743,2
54442,0.005687380865618054,3
54443,0.1036084296843999,10
54445,0.02388477665953116,5
54446,0.022683719429494847,4
54447,0.06208824489872932,7
54448,0.0044141883118381485,3
54449,0.09116175778817079,9
54450,0.09572263984532312,9
54451,0.09611929318272326,9
54452,0.027059104842730167,6
54453,0.002223913877612174,2
54454,0.00586414699616544,3
54455,0.0016083005777372656,2
54456,0.02736255045857041,6
54457,0.022633845589101864,4
54458,0.12228945081220834,10
54459,0.0008504389034061699,1
54460,0.06196383734326203,7
54461,0.022793263291878602,4
54463,0.0016351812565142732,2
54464,0.0009625595459578708,1
54465,0.02637369641418571,6
54466,0.00598182505507887,3
54467,0.10285398652340742,10
54468,0.09737634688083795,10
54469,0.09688508050882738,10
54470,0.005353608078208563,3
54471,0.09473950839197455,9
54473,0.09370924992539115,9
54474,0.0,1
54475,0.06521258116084731,8
54476,0.1036084296843999,10
54477,0.0013130416170291854,2
54479,0.0021093916605905406,2
54480,0.06719707947126632,8
54481,0.0005783989137574082,1
54482,0.026366109338412023,5
54483,0.0013596006071009356,2
54484,0.06700444180672481,8
54485,0.09516410467356497,9
54486,0.09572263984532312,9
54487,0.06196383734326203,7
54488,0.09670705915812386,9
54489,0.12228945081220834,10
54490,0.09688508050882738,10
54491,0.02300382349742694,4
54492,0.03601299670072203,7
54493,0.023130978910231508,4
54494,0.030060477091615252,6
54495,0.005552242513590369,3
54496,0.00012653343711258142,1
54497,0.023436696850330313,5
54498,0.022633845589101864,4
54500,0.030060477091615252,6
54501,0.030060477091615252,6
54502,0.004393578060549833,3
54503,0.001406351105242503,2
54505,0.08136361727936625,9
54506,0.004016178060506157,3
54507,0.0016834786044970678,2
54508,0.030060477091615252,6
54510,0.00342753922367508,3
54511,0.024022699694546717,5
54513,0.030060477091615252,6
54514,0.026309511259219445,5
54515,0.022979659461686258,4
54516,0.06869218639459944,8
54517,0.09737634688083795,10
54519,0.03044626519237781,7
54520,0.06245105167216417,8
54521,0.09370924992539115,9
54522,0.012263517650336871,4
54523,0.030060477091615252,6
54524,0.06196383734326203,7
54525,0.06161721874490648,7
54526,0.022251078595000258,4
54527,0.06165182177418405,7
54529,0.004937396507956414,3
54530,0.006391888955675576,4
54531,0.07141579253420126,8
54532,0.0030871883556574603,3
54533,0.02637369641418571,6
54534,0.006267181023225864,4
54535,0.0009941062281615385,1
54536,0.09737634688083795,10
54538,0.0029581296848001488,3
54539,0.005201548559213327,3
54540,0.004576974215548572,3
54541,0.02461668134226331,5
54542,0.09116175778817079,9
54543,0.027772135459381588,6
54544,0.00019354838709677422,1
54545,0.01766137801509867,4
54546,0.06225706526655154,7
54547,0.06225706526655154,7
54549,0.09688508050882738,10
54550,5.7640119442745364e-05,1
54551,0.06279194574636875,8
54553,0.02706381925565915,6
54554,0.49073282359973985,10
54555,0.005304600787481387,3
54556,0.029612808441107044,6
54557,0.0001947463768115942,1
54558,0.0006828375560550583,1
54559,0.07193087246663443,8
54560,0.0259706050171385,5
54561,0.005310902100651417,3
54564,0.0006828375560550583,1
54565,0.09688508050882738,10
54566,0.0013722033689520371,2
54567,0.09647473292468378,9
54568,0.0014856387114165588,2
54569,0.011931081266972685,4
54570,0.0006828375560550583,1
54571,0.0013130416170291854,2
54572,0.0291525523449741,6
54573,0.026309511259219445,5
54574,0.02620823578501745,5
54575,0.06860417429249963,8
54576,0.0027347006796426304,2
54577,0.0012385658703431743,2
54578,0.06253734229687764,8
54579,0.02829616965350904,6
54580,0.09699005150896495,10
54581,0.04215723345544799,7
54582,0.06202844714649365,7
54583,0.06225706526655154,7
54584,0.09647473292468378,9
54585,0.0049048526661211135,3
54587,0.09611929318272326,9
54588,0.030060477091615252,6
54589,0.030060477091615252,6
54590,0.06453001543079559,8
54591,0.002740655406661302,2
54592,0.09473950839197455,9
54593,0.06202844714649365,7
54594,0.06227794442831775,8
54595,0.002223913877612174,2
54597,0.022742235790313103,4
54598,0.022671380980265596,4
54599,0.005431067249147028,3
54600,0.000947311316791459,1
54601,0.03944015223734736,7
54602,0.0016441937920728387,2
54603,0.0010545103863658697,1
54604,0.004372808412312796,3
54605,0.005304600787481387,3
54606,0.000150997150997151,1
54607,0.06211125568485443,7
54609,0.026761115418390036,6
54610,0.0009218439062290064,1
54611,0.06860417429249963,8
54612,0.0027347006796426304,2
54613,0.02461668134226331,5
54614,0.0006283434198617367,1
54615,0.09699005150896495,10
54616,0.0009789130845051707,1
54617,0.022683719429494847,4
54618,0.0010545103863658697,1
54619,0.0021093916605905406,2
54620,0.06236734630173977,8
54621,0.06229923164519531,8
54622,0.09370924992539115,9
54623,0.09688508050882738,10
54624,0.030060477091615252,6
54625,0.06279194574636875,8
54626,0.0016441937920728387,2
54627,0.022742235790313103,4
54628,0.06453001543079559,8
54629,0.0012450126177386256,2
54630,0.0005670463976796486,1
54631,0.06196383734326203,7
54632,0.06719707947126632,8
54633,0.06264310491257323,8
54634,0.06202844714649365,7
54635,0.000853015290338788,1
54636,0.06521258116084731,8
54637,0.030060477091615252,6
54638,0.026033112285071963,5
54639,0.0982604618818777,10
54640,0.027059104842730167,6
54641,0.0005783989137574082,1
54642,0.07141579253420126,8
54643,0.022742235790313103,4
54644,0.030060477091615252,6
54645,0.0009178057371815139,1
54646,0.0010545103863658697,1
54647,0.0016083005777372656,2
54648,0.00428214845057529,3
54649,0.005214147266665841,3
54651,0.06208824489872932,7
54652,0.002631578947368421,2
54653,0.09473950839197455,9
54654,0.027108586940172888,6
54655,0.030060477091615252,6
54656,0.06719707947126632,8
54657,0.0018875634901968342,2
54658,0.004663192779956315,3
54659,0.06253734229687764,8
54661,0.005744114620451071,3
54662,0.09473950839197455,9
54663,0.09699005150896495,10
54664,0.06208824489872932,7
54665,4.868549172346641e-06,1
54666,0.06165182177418405,7
54667,0.0018875634901968342,2
54668,0.0009625595459578708,1
54669,0.005353608078208563,3
54670,0.000853015290338788,1
54671,0.02630752253424134,5
54672,0.027108586940172888,6
54673,0.06211125568485443,7
54674,0.02388477665953116,5
54675,0.09370924992539115,9
54676,0.00029679295750148396,1
54677,0.0033766479830006774,3
54678,0.06236734630173977,8
54679,0.02666494850406596,6
54680,0.04559493980310416,7
54681,0.027772135459381588,6
54682,0.0982604618818777,10
54683,2.793296089385475e-05,1
54684,0.06453001543079559,8
54685,0.030060477091615252,6
54686,0.03554272334482845,7
54687,0.004885935783168314,3
54688,0.0014856387114165588,2
54689,0.023436696850330313,5
54690,0.030060477091615252,6
54691,0.06202844714649365,7
54693,0.03044626519237781,7
54694,0.030060477091615252,6
54695,0.0211091408216007,4
54696,8.760953726334841e-05,1
54697,0.039115491128234106,7
54698,0.06141084599560007,7
54699,0.030060477091615252,6
54700,0.0016441937920728387,2
54701,0.1036084296843999,10
54702,0.06165182177418405,7
54703,0.12228945081220834,10
54705,0.026761115418390036,6
54706,0.09679921626564157,9
54707,0.006562930213279422,4
54708,0.0011466983194044996,2
54709,0.09473950839197455,9
54710,0.00022229458617798538,1
54711,0.030060477091615252,6
54712,0.09516410467356497,9
54713,0.02319525575604663,4
54714,0.00012653343711258142,1
54715,0.09699005150896495,10
54716,0.09470704926407393,9
54717,0.09737634688083795,10
54718,0.004885935783168314,3
54719,0.09647473292468378,9
54721,0.030060477091615252,6
54722,0.06165182177418405,7
54723,0.02461668134226331,5
54724,0.11408192727568163,10
54725,0.11408192727568163,10
54726,0.09473950839197455,9
54727,0.02271428671468658,4
54728,0.06165182177418405,7
54729,0.022671380980265596,4
54730,0.021961999230281585,4
54731,0.029612808441107044,6
54732,0.06279194574636875,8
54733,0.06196383734326203,7
54734,0.0006777398788384833,1
54735,0.0006777398788384833,1
54736,0.0006828375560550583,1
54737,0.06245105167216417,8
54738,0.025321394915651503,5
54739,0.030060477091615252,6
54740,0.0057756916855292596,3
54741,0.008103962588915551,4
54742,0.026437592405274116,6
54743,0.0014683894296292632,2
54744,0.00014327328934070506,1
54745,0.06225706526655154,7
54746,0.0621401800202866,7
54747,0.008103962588915551,4
54748,0.0013700632458232105,2
54752,0.005304600787481387,3
54753,0.030060477091615252,6
54754,0.06279194574636875,8
54755,0.06141084599560007,7
54756,0.005036477777298784,3
54757,0.02666494850406596,6
54758,0.005552242513590369,3
54759,0.0007270093988008426,1
54760,0.07193087246663443,8
54761,0.026130854975760353,5
54762,0.0005783989137574082,1
54763,0.0002159294315325766,1
54764,0.06141084599560007,7
54765,0.09473950839197455,9
54766,0.09737634688083795,10
54767,0.0982604618818777,10
54768,0.06211125568485443,7
54769,0.09116175778817079,9
54770,0.030060477091615252,6
54771,0.09470704926407393,9
54774,0.005214147266665841,3
54775,0.026437592405274116,6
54776,0.0011466983194044996,2
54777,0.0012450126177386256,2
54778,0.09524435701503343,9
54779,0.0005783989137574082,1
54781,0.06236734630173977,8
54783,0.0074716665689407505,4
54784,0.0012450126177386256,2
54785,0.027059104842730167,6
54786,0.11408192727568163,10
54787,0.0010545103863658697,1
54788,0.026033112285071963,5
54789,0.02388477665953116,5
54790,0.02319389315773452,4
54791,0.008103962588915551,4
54792,0.061610741019323234,7
54793,0.022633845589101864,4
54794,0.07141579253420126,8
54795,0.09737634688083795,10
54796,0.00012653343711258142,1
54797,0.0982604618818777,10
54798,0.09699005150896495,10
54799,8.185899128597835e-05,1
54800,0.06202844714649365,7
54801,0.0015639695472497446,2
54802,0.023130978910231508,4
54803,0.5343799893287423,10
54804,0.012952585727899606,4
54805,0.06202844714649365,7
54806,0.09470146751338669,9
54807,0.00888477502647321,4
54808,0.026761115418390036,6
54809,0.005310902100651417,3
54810,0.0621401800202866,7
54811,0.09670705915812386,9
54812,0.026130854975760353,5
54814,0.7466567034036451,10
54815,0.09516410467356497,9
54816,0.09647473292468378,9
54817,0.06202844714649365,7
54818,0.0006283434198617367,1
54819,0.026366109338412023,5
54820,0.023409171693139635,5
54821,0.029612808441107044,6
54822,0.09116175778817079,9
54824,0.06141084599560007,7
54825,0.06236734630173977,8
54826,0.0005670463976796486,1
54827,0.0012385658703431743,2
54828,0.000700063801697643,1
54829,0.06225706526655154,7
54830,0.004576974215548572,3
54831,0.026025516566969,5
54832,0.11408192727568163,10
54833,0.06253734229687764,8
54834,0.02630752253424134,5
54835,0.0008504389034061699,1
54836,0.12228945081220834,10
54837,0.022251078595000258,4
54838,0.09572263984532312,9
54839,0.026761115418390036,6
54840,0.02666494850406596,6
54842,0.06229923164519531,8
54843,0.09473950839197455,9
54844,0.0015621356340887302,2
54845,0.030060477091615252,6
54846,3.215434083601286e-05,1
54847,0.06453001543079559,8
54848,0.11935889298302187,10
54849,0.09737634688083795,10
54850,0.02618704022416981,5
54852,0.02706381925565915,6
54854,0.06227794442831775,8
54855,0.005687380865618054,3
54856,0.0018875634901968342,2
54857,0.057931576515238205,7
54858,0.025321394915651503,5
54860,0.11935889298302187,10
54861,0.001301472154010546,2
54862,0.11408192727568163,10
54863,0.00027478945064214095,1
54864,0.004532771405426454,3
54865,0.028189436709521544,6
54867,0.07141579253420126,8
54868,0.06208824489872932,7
54869,0.030060477091615252,6
54870,0.06231480307874596,8
54871,0.0025263130299058184,2
54872,0.06161721874490648,7
54873,0.06161721874490648,7
54874,0.09483273096817456,9
54875,0.09370924992539115,9
54876,0.09470704926407393,9
54877,0.027772135459381588,6
54878,0.06161721874490648,7
54879,0.02319389315773452,4
54880,0.09524435701503343,9
54882,0.030060477091615252,6
54883,0.026025516566969,5
54884,0.0005670463976796486,1
54885,0.004467466828744406,3
54886,0.001553586043976226,2
54887,0.06165182177418405,7
54888,0.06279194574636875,8
54889,0.06208824489872932,7
54890,0.021961999230281585,4
54891,0.02637369641418571,6
54893,0.02706381925565915,6
54894,0.06253734229687764,8
54895,0.06208824489872932,7
54896,0.09473950839197455,9
54897,0.00029778842281855496,1
54898,0.003062811500429366,3
54900,0.09737634688083795,10
54901,0.0005783989137574082,1
54902,0.001216455585946399,2
54903,0.005687380865618054,3
54905,0.06231480307874596,8
54906,0.07193087246663443,8
54907,0.004467466828744406,3
54908,0.05518748658671338,7
54909,0.0016441937920728387,2
54910,0.014723649890965067,4
54911,0.001553586043976226,2
54912,0.09370924992539115,9
54913,0.06165182177418405,7
54914,0.02319389315773452,4
54915,0.10285398652340742,10
54916,0.004663192779956315,3
54917,0.0014683894296292632,2
54918,0.06719707947126632,8
54919,0.0009625595459578708,1
54920,0.030060477091615252,6
54921,0.0017168350886401216,2
54922,0.07193087246663443,8
54923,0.09737634688083795,10
54924,0.00010582010582010581,1
54925,0.001406351105242503,2
54926,0.06227794442831775,8
54927,0.006884489558529525,4
54928,0.02706381925565915,6
54929,0.001154753793456438,2
54930,0.09473950839197455,9
54931,0.0010545103863658697,1
54932,0.026037522527837767,5
54933,0.0018875634901968342,2
54934,0.12228945081220834,10
54935,0.5247947922679752,10
54937,0.002223913877612174,2
54939,6.324900133155793e-05,1
54940,0.06208824489872932,7
54941,0.0009218439062290064,1
54942,0.09670705915812386,9
54943,0.02319525575604663,4
54944,0.005214147266665841,3
54946,0.024022699694546717,5
54947,0.022793263291878602,4
54948,0.09524435701503343,9
54949,0.06229923164519531,8
54950,0.09473950839197455,9
54951,0.0029301620239903185,3
54952,0.00586414699616544,3
54953,0.10340772679832622,10
54954,0.001983699843490451,2
54956,0.06453001543079559,8
54957,0.02637369641418571,6
54958,0.001553586043976226,2
54959,0.02618704022416981,5
54960,0.026037522527837767,5
54961,0.00023344094101059872,1
54962,0.0013596006071009356,2
54963,0.0030134439716397845,3
54964,0.09370924992539115,9
54965,0.10340772679832622,10
54967,0.0001947463768115942,1
54968,0.026130854975760353,5
54970,0.06227794442831775,8
54971,0.026761115418390036,6
54972,0.022742235790313103,4
54974,0.022671380980265596,4
54975,0.02618687624100754,5
54976,0.0054472715134528185,3
54977,0.02637369641418571,6
54978,0.02620823578501745,5
54979,0.06860417429249963,8
54980,0.06524374954014692,8
54981,0.00586414699616544,3
54982,0.000853015290338788,1
54983,0.0015639695472497446,2
54984,0.004016178060506157,3
54985,0.7365571714926946,10
54986,0.004532771405426454,3
54988,0.022671380980265596,4
54989,0.10340772679832622,10
54990,0.030060477091615252,6
54991,0.022742235790313103,4
54992,0.023130978910231508,4
54993,0.022683719429494847,4
54994,0.030060477091615252,6
54995,0.09516410467356497,9
54997,0.06245105167216417,8
54998,0.00027478945064214095,1
54999,0.022683719429494847,4
55000,0.0005670463976796486,1
55001,0.026437592405274116,6
55003,0.0015081963525191186,2
55005,0.030060477091615252,6
55006,0.0621401800202866,7
55007,0.06245105167216417,8
55008,0.09470146751338669,9
55009,0.06141084599560007,7
55010,0.030060477091615252,6
55011,0.02319525575604663,4
55012,0.03044626519237781,7
55013,0.005882816314950198,3
55014,0.0001947463768115942,1
55015,0.00029778842281855496,1
55016,0.021961999230281585,4
55017,0.0009207865255912282,1
55018,0.0028983319325644745,3
55019,0.0008504389034061699,1
55020,0.0011820982432337748,2
55021,0.02630752253424134,5
55022,0.0027347006796426304,2
55024,0.030060477091615252,6
55025,0.004885935783168314,3
55026,0.02620823578501745,5
55027,0.06211125568485443,7
55028,0.0004825404378935494,1
55031,0.09737634688083795,10
55032,0.02637369641418571,6
55033,0.00029778842281855496,1
55034,0.0013618901864639378,2
55035,0.001301472154010546,2
55036,0.0272698382230622,6
55037,0.023409171693139635,5
55038,0.0008833544931015003,1
55039,0.005580771029183775,3
55040,0.07193087246663443,8
55041,0.027059104842730167,6
55042,0.022793263291878602,4
55043,0.03044626519237781,7
55044,0.030060477091615252,6
55045,0.02666494850406596,6
55046,0.0012385658703431743,2
55047,0.09572263984532312,9
55048,0.09473950839197455,9
55049,0.0982604618818777,10
55050,0.09470146751338669,9
55051,0.005353608078208563,3
55052,0.028189436709521544,6
55053,0.5117137984584423,10
55054,0.06196383734326203,7
55055,0.021961999230281585,4
55056,0.06260677491780342,8
55057,0.06524374954014692,8
55058,0.7123972710609533,10
55059,0.0,1
55060,0.005687380865618054,3
55061,0.030060477091615252,6
55062,0.002158411268433678,2
55063,0.0016441937920728387,2
55064,0.04250846370700849,7
55065,0.0016441937920728387,2
55066,0.0029581296848001488,3
55067,0.06225706526655154,7
55068,7.024224622863665e-05,1
55070,6.324900133155793e-05,1
55071,0.022683719429494847,4
55072,0.02388477665953116,5
55073,0.000682789880841773,1
55075,0.030060477091615252,6
55076,0.02388477665953116,5
55077,0.023436696850330313,5
55078,0.11935889298302187,10
55079,0.0012749131828072608,2
55080,0.12228945081220834,10
55081,0.0029581296848001488,3
55082,0.02829616965350904,6
55083,0.09116175778817079,9
55084,0.09370924992539115,9
55085,0.09470146751338669,9
55086,0.00586414699616544,3
55087,0.00044105933890880124,1
55088,0.09737634688083795,10
55089,0.025321394915651503,5
55090,0.06161721874490648,7
55091,0.06453001543079559,8
55092,0.06245105167216417,8
55093,0.000700063801697643,1
55094,0.5670524212235863,10
55095,0.0054472715134528185,3
55096,0.0012385658703431743,2
55097,0.5829139109521582,10
55098,0.026130854975760353,5
55101,0.02630752253424134,5
55102,0.06231480307874596,8
55103,0.023409171693139635,5
55104,0.09737634688083795,10
55106,0.02461668134226331,5
55107,0.005687380865618054,3
55108,0.026037522527837767,5
55109,0.005310902100651417,3
55110,0.1036084296843999,10
55111,0.06229923164519531,8
55112,0.00012653343711258142,1
55113,0.11935889298302187,10
55114,0.021961999230281585,4
55115,0.0007836552359085534,1
55116,0.06225706526655154,7
55117,0.06227794442831775,8
55118,0.026025516566969,5
55120,0.0013596006071009356,2
55121,0.02554737840933535,5
55122,0.09370924992539115,9
